participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
93,1,1,no,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/violon.png,None,High,path_1
93,2,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,3,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,4,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,5,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,6,1,no,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/violon.png,None,High,path_1
93,7,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,8,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,9,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/lunette.png,Low,None,path_2
93,10,1,no,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/violon.png,None,High,path_1
93,11,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/lunette.png,Low,None,path_2
93,12,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,13,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/lunette.png,Low,None,path_2
93,14,1,no,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/violon.png,None,High,path_1
93,15,1,no,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/violon.png,None,High,path_1
93,16,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,17,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,18,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/lunette.png,Low,None,path_2
93,19,2,no,stimuli/banane.png,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,High,Low,path_2
93,20,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/lunette.png,Low,None,path_2
93,21,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/lunette.png,Low,None,path_2
93,22,1,yes,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/violon.png,High,Low,path_2
93,23,1,no,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/violon.png,None,High,path_1
