participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
11,1,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,2,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,3,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,4,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,5,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,6,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,7,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,8,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,9,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,10,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,11,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,12,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,13,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,14,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,15,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,16,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,17,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,18,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,19,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,20,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,21,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,22,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,23,1,yes,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,High,Low,path_2
11,24,1,yes,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,High,Low,path_2
11,25,2,yes,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,Low,None,path_2
11,26,3,yes,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,None,High,path_1
11,27,3,yes,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,None,High,path_1
11,28,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,29,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,30,2,yes,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,Low,None,path_2
11,31,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,32,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,33,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,34,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,35,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,36,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,37,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,38,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,39,1,yes,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,High,Low,path_2
11,40,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,41,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,42,3,yes,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,None,High,path_1
11,43,3,yes,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,None,High,path_1
11,44,1,no,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
11,45,2,no,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
11,46,3,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/face.png,stimuli/lunette.png,Low,None,path_2
11,47,1,yes,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,High,Low,path_2
11,48,1,yes,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,High,Low,path_2
