participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
32,1,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,2,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,3,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,4,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,5,2,no,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/ciseau.png,High,Low,path_2
32,6,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,7,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,8,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,9,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,10,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,11,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,12,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,13,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,14,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,15,2,no,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/ciseau.png,High,Low,path_2
32,16,2,no,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/ciseau.png,High,Low,path_2
32,17,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,18,2,no,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/ciseau.png,High,Low,path_2
32,19,3,no,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,Low,None,path_2
32,20,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,21,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,22,3,yes,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
32,23,2,no,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/ciseau.png,High,Low,path_2
32,24,1,yes,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,High,Low,path_2
32,25,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
32,26,2,yes,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/ciseau.png,Low,None,path_2
32,27,1,no,stimuli/face.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/lunette.png,None,High,path_1
