participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
64,1,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,2,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,3,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,4,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,5,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,6,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,7,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,8,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,9,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,10,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,11,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,12,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,13,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,14,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,15,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,16,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,17,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,18,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,19,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,20,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,21,2,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
64,22,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,23,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,24,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,25,2,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
64,26,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,27,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,28,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,29,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,30,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,31,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,32,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,33,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,34,2,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
64,35,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,36,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,37,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,38,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,39,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,40,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,41,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,42,2,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
64,43,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,44,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,45,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,46,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,47,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,48,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,49,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,50,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,51,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,52,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,53,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,54,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,55,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,56,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,57,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,58,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,59,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,60,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,61,3,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,None,High,path_1
64,62,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,63,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,64,2,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
64,65,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,66,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,67,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,68,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,69,2,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
64,70,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,71,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,72,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,73,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,74,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
64,75,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,High,Low,path_2
64,76,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,77,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,78,2,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
64,79,3,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/face.png,Low,None,path_2
64,80,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/face.png,stimuli/banane.png,None,High,path_1
