participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
18,1,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,2,2,no,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/violon.png,High,Low,path_2
18,3,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,4,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,5,2,no,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/violon.png,High,Low,path_2
18,6,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,7,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,8,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,9,3,no,stimuli/face.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/violon.png,stimuli/lunette.png,Low,None,path_2
18,10,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,11,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,12,2,no,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/violon.png,High,Low,path_2
18,13,2,no,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/violon.png,High,Low,path_2
18,14,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,15,2,no,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/violon.png,High,Low,path_2
18,16,2,no,stimuli/banane.png,stimuli/face.png,stimuli/ciseau.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/violon.png,High,Low,path_2
18,17,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,18,1,no,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,None,High,path_1
18,19,3,no,stimuli/face.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/violon.png,stimuli/lunette.png,Low,None,path_2
18,20,3,no,stimuli/face.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/violon.png,stimuli/lunette.png,Low,None,path_2
18,21,3,no,stimuli/face.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/violon.png,stimuli/lunette.png,Low,None,path_2
18,22,3,no,stimuli/face.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/violon.png,stimuli/lunette.png,Low,None,path_2
18,23,3,no,stimuli/face.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/violon.png,stimuli/lunette.png,Low,None,path_2
18,24,1,yes,stimuli/ciseau.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/lunette.png,stimuli/zèbre.png,High,Low,path_2
