participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
49,1,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,2,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,3,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,4,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,5,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,6,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,7,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,8,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,9,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,10,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,11,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,12,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,13,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,14,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,15,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,16,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,17,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,18,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,19,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,20,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,21,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,22,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,23,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,24,2,yes,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,Low,None,path_2
49,25,1,yes,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,High,Low,path_2
49,26,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,27,1,yes,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,High,Low,path_2
49,28,1,yes,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,High,Low,path_2
49,29,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,30,1,yes,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,High,Low,path_2
49,31,3,yes,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,None,High,path_1
49,32,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,33,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,34,2,yes,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,Low,None,path_2
49,35,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,36,1,yes,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,High,Low,path_2
49,37,1,yes,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,High,Low,path_2
49,38,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,39,2,yes,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,Low,None,path_2
49,40,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,41,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,42,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,43,3,yes,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,None,High,path_1
49,44,2,yes,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,Low,None,path_2
49,45,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,46,3,yes,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,None,High,path_1
49,47,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,48,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,49,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,50,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,51,3,no,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,Low,None,path_2
49,52,1,no,stimuli/banane.png,stimuli/face.png,stimuli/lunette.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/violon.png,None,High,path_1
49,53,3,yes,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,None,High,path_1
49,54,2,no,stimuli/face.png,stimuli/lunette.png,stimuli/banane.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/zèbre.png,High,Low,path_2
49,55,3,yes,stimuli/lunette.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,stimuli/zèbre.png,stimuli/ciseau.png,None,High,path_1
