participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
83,1,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,2,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,3,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,4,1,no,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,None,High,path_1
83,5,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,6,1,no,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,None,High,path_1
83,7,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,8,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,9,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,10,1,no,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,None,High,path_1
83,11,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,12,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,13,1,no,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,None,High,path_1
83,14,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,15,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,16,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,17,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,18,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,19,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,20,1,no,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,None,High,path_1
83,21,2,no,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,High,Low,path_2
83,22,2,yes,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,Low,None,path_2
83,23,3,yes,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,None,High,path_1
83,24,2,yes,stimuli/banane.png,stimuli/lunette.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/face.png,Low,None,path_2
83,25,1,yes,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,High,Low,path_2
83,26,1,no,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,None,High,path_1
83,27,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,28,1,no,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,None,High,path_1
83,29,1,yes,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,High,Low,path_2
83,30,3,no,stimuli/lunette.png,stimuli/violon.png,stimuli/banane.png,stimuli/zèbre.png,stimuli/face.png,stimuli/ciseau.png,Low,None,path_2
83,31,1,yes,stimuli/violon.png,stimuli/banane.png,stimuli/lunette.png,stimuli/face.png,stimuli/ciseau.png,stimuli/zèbre.png,High,Low,path_2
