participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
50,1,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,2,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,3,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,4,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,5,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,6,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,7,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,8,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,9,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,10,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,11,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,12,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,13,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,14,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,15,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,16,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,17,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,18,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,19,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,20,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,21,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,22,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,23,3,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,None,High,path_1
50,24,2,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,Low,None,path_2
50,25,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,26,2,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,Low,None,path_2
50,27,2,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,Low,None,path_2
50,28,1,no,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,None,High,path_1
50,29,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,30,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
50,31,2,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/ciseau.png,stimuli/violon.png,stimuli/banane.png,stimuli/face.png,High,Low,path_2
50,32,3,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,None,High,path_1
50,33,3,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,None,High,path_1
50,34,3,yes,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,None,High,path_1
50,35,1,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,High,Low,path_2
50,36,1,yes,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/banane.png,High,Low,path_2
50,37,3,no,stimuli/lunette.png,stimuli/ciseau.png,stimuli/zèbre.png,stimuli/banane.png,stimuli/face.png,stimuli/violon.png,Low,None,path_2
