image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/banane.png,violon,mismatch,1.3,1.18
stimuli/violon.png,violon,match,1.71,2.63
stimuli/ciseau.png,violon,mismatch,1.92,2.45
stimuli/face.png,ciseau,mismatch,1.26,2.34
stimuli/ciseau.png,ciseau,match,1.43,2.26
stimuli/violon.png,lunette,mismatch,1.89,2.96
stimuli/face.png,lunette,mismatch,1.32,1.6
stimuli/lunette.png,lunette,match,1.77,1.65
stimuli/violon.png,ciseau,mismatch,1.01,1.02
stimuli/zèbre.png,face,mismatch,1.43,2.73
stimuli/banane.png,banane,match,1.55,2.69
stimuli/face.png,zèbre,mismatch,1.83,1.53
stimuli/banane.png,banane,match,1.43,1.54
stimuli/zèbre.png,zèbre,match,1.37,2.34
stimuli/lunette.png,zèbre,mismatch,1.84,1.25
stimuli/lunette.png,face,mismatch,1.57,1.05
stimuli/face.png,face,match,1.54,1.61
stimuli/lunette.png,banane,mismatch,1.07,1.31
stimuli/violon.png,ciseau,mismatch,1.7,2.1
stimuli/lunette.png,lunette,match,1.08,1.55
stimuli/zèbre.png,banane,mismatch,1.33,2.06
stimuli/banane.png,zèbre,mismatch,1.88,1.56
stimuli/lunette.png,lunette,match,1.53,2.92
stimuli/zèbre.png,banane,mismatch,1.46,1.03
stimuli/ciseau.png,ciseau,match,1.61,1.9
stimuli/face.png,violon,mismatch,1.09,2.26
stimuli/zèbre.png,zèbre,match,1.64,1.27
stimuli/zèbre.png,zèbre,match,1.4,2.63
stimuli/ciseau.png,violon,mismatch,1.72,2.91
stimuli/violon.png,violon,match,1.93,2.69
stimuli/ciseau.png,banane,mismatch,1.16,1.98
stimuli/ciseau.png,ciseau,match,1.32,1.96
stimuli/lunette.png,lunette,match,1.97,2.98
stimuli/violon.png,banane,mismatch,1.99,2.31
stimuli/face.png,lunette,mismatch,1.35,1.34
stimuli/face.png,face,match,1.87,1.0
stimuli/zèbre.png,zèbre,match,1.89,1.6
stimuli/face.png,violon,mismatch,1.65,1.98
stimuli/face.png,lunette,mismatch,1.55,2.71
stimuli/banane.png,banane,match,1.8,1.15
stimuli/lunette.png,lunette,match,1.05,2.73
stimuli/face.png,lunette,mismatch,1.92,2.55
stimuli/ciseau.png,ciseau,match,1.2,2.84
stimuli/violon.png,face,mismatch,1.43,2.13
stimuli/violon.png,violon,match,1.3,2.94
stimuli/banane.png,banane,match,1.49,2.41
stimuli/zèbre.png,face,mismatch,1.98,2.47
stimuli/violon.png,violon,match,1.37,1.5
stimuli/face.png,face,match,1.65,2.54
stimuli/banane.png,lunette,mismatch,1.73,2.72
stimuli/ciseau.png,violon,mismatch,1.69,2.08
stimuli/violon.png,violon,match,1.69,2.49
stimuli/lunette.png,lunette,match,1.45,1.6
stimuli/face.png,ciseau,mismatch,1.02,2.98
stimuli/ciseau.png,face,mismatch,1.95,1.56
stimuli/lunette.png,lunette,match,1.27,2.87
stimuli/violon.png,violon,match,1.22,2.8
stimuli/zèbre.png,lunette,mismatch,1.17,1.77
stimuli/ciseau.png,ciseau,match,1.5,2.42
stimuli/face.png,zèbre,mismatch,1.68,2.54
stimuli/zèbre.png,lunette,mismatch,1.44,1.72
stimuli/lunette.png,lunette,match,1.05,2.94
stimuli/face.png,ciseau,mismatch,1.9,1.86
stimuli/lunette.png,lunette,match,1.79,1.62
stimuli/zèbre.png,zèbre,match,1.95,1.99
stimuli/lunette.png,ciseau,mismatch,1.25,2.86
stimuli/violon.png,violon,match,1.46,1.62
stimuli/banane.png,zèbre,mismatch,1.34,2.51
stimuli/lunette.png,lunette,match,1.54,2.36
stimuli/violon.png,lunette,mismatch,1.9,1.61
stimuli/zèbre.png,lunette,mismatch,1.46,2.8
stimuli/zèbre.png,zèbre,match,1.61,1.89
stimuli/lunette.png,face,mismatch,1.01,1.25
stimuli/face.png,zèbre,mismatch,1.79,1.47
stimuli/banane.png,banane,match,1.21,1.51
stimuli/zèbre.png,ciseau,mismatch,1.75,2.07
stimuli/violon.png,zèbre,mismatch,1.24,2.62
stimuli/violon.png,violon,match,1.45,2.46
stimuli/ciseau.png,banane,mismatch,1.95,2.28
stimuli/face.png,face,match,1.98,1.81
stimuli/violon.png,violon,match,1.43,2.06
stimuli/zèbre.png,face,mismatch,1.4,1.23
stimuli/lunette.png,zèbre,mismatch,1.66,1.25
stimuli/face.png,face,match,1.46,1.73
stimuli/ciseau.png,banane,mismatch,1.12,2.39
stimuli/banane.png,banane,match,1.27,2.31
stimuli/face.png,violon,mismatch,1.48,1.7
stimuli/lunette.png,violon,mismatch,1.58,1.81
stimuli/face.png,face,match,1.41,2.36
stimuli/violon.png,zèbre,mismatch,1.77,2.86
stimuli/banane.png,banane,match,1.79,1.17
stimuli/ciseau.png,ciseau,match,1.06,2.95
stimuli/banane.png,ciseau,mismatch,1.51,1.15
stimuli/zèbre.png,violon,mismatch,1.95,2.79
stimuli/zèbre.png,zèbre,match,1.6,1.72
stimuli/ciseau.png,ciseau,match,1.52,1.55
stimuli/zèbre.png,violon,mismatch,1.14,2.2
stimuli/violon.png,banane,mismatch,1.37,1.12
stimuli/lunette.png,lunette,match,1.91,1.29
stimuli/zèbre.png,zèbre,match,1.07,2.98
stimuli/lunette.png,zèbre,mismatch,1.54,2.01
stimuli/zèbre.png,zèbre,match,1.82,2.29
stimuli/banane.png,violon,mismatch,1.75,2.49
stimuli/banane.png,banane,match,1.79,1.33
stimuli/face.png,face,match,1.95,1.17
stimuli/banane.png,zèbre,mismatch,1.85,1.05
stimuli/face.png,face,match,1.87,1.11
stimuli/zèbre.png,zèbre,match,1.22,1.41
stimuli/banane.png,ciseau,mismatch,1.02,2.67
stimuli/banane.png,face,mismatch,1.49,2.12
stimuli/violon.png,violon,match,1.41,2.49
stimuli/ciseau.png,ciseau,match,1.65,2.55
stimuli/zèbre.png,face,mismatch,1.56,2.95
stimuli/lunette.png,lunette,match,1.56,1.53
stimuli/zèbre.png,ciseau,mismatch,1.75,1.14
stimuli/face.png,face,match,1.26,1.85
stimuli/ciseau.png,ciseau,match,1.99,2.6
stimuli/zèbre.png,banane,mismatch,1.77,2.92
stimuli/zèbre.png,violon,mismatch,1.28,1.9
stimuli/banane.png,banane,match,1.98,1.96
stimuli/zèbre.png,ciseau,mismatch,1.19,2.48
stimuli/ciseau.png,banane,mismatch,1.92,1.42
stimuli/ciseau.png,ciseau,match,1.9,1.4
stimuli/violon.png,ciseau,mismatch,1.2,2.04
stimuli/violon.png,violon,match,1.43,1.48
stimuli/ciseau.png,ciseau,match,1.93,2.44
stimuli/face.png,zèbre,mismatch,1.43,1.48
stimuli/lunette.png,lunette,match,1.74,2.68
stimuli/banane.png,banane,match,1.55,2.27
stimuli/zèbre.png,lunette,mismatch,1.05,1.24
stimuli/lunette.png,lunette,match,1.04,1.19
stimuli/banane.png,banane,match,1.9,1.39
stimuli/ciseau.png,violon,mismatch,1.5,2.39
stimuli/zèbre.png,zèbre,match,1.68,1.93
stimuli/banane.png,zèbre,mismatch,1.63,2.85
stimuli/banane.png,face,mismatch,1.62,1.95
stimuli/zèbre.png,zèbre,match,1.97,2.34
stimuli/face.png,banane,mismatch,1.98,2.31
stimuli/banane.png,banane,match,1.84,1.36
stimuli/violon.png,violon,match,1.74,2.74
stimuli/ciseau.png,banane,mismatch,1.71,2.83
stimuli/face.png,face,match,1.93,1.25
stimuli/banane.png,lunette,mismatch,1.66,1.42
stimuli/face.png,face,match,1.72,2.96
stimuli/banane.png,lunette,mismatch,1.84,1.9
stimuli/lunette.png,lunette,match,1.87,1.47
stimuli/banane.png,banane,match,1.35,1.32
stimuli/zèbre.png,banane,mismatch,1.34,2.92
stimuli/banane.png,banane,match,1.09,2.73
stimuli/ciseau.png,ciseau,match,1.65,2.86
