image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/zèbre.png,face,mismatch,1.32,2.34
stimuli/banane.png,banane,match,1.96,2.26
stimuli/face.png,zèbre,mismatch,1.25,1.84
stimuli/lunette.png,lunette,match,1.24,2.7
stimuli/ciseau.png,ciseau,match,1.34,1.31
stimuli/face.png,violon,mismatch,1.22,1.21
stimuli/violon.png,ciseau,mismatch,1.68,1.66
stimuli/lunette.png,lunette,match,1.73,1.78
stimuli/violon.png,ciseau,mismatch,1.46,2.84
stimuli/violon.png,banane,mismatch,1.72,1.38
stimuli/ciseau.png,ciseau,match,1.49,1.7
stimuli/violon.png,lunette,mismatch,1.31,1.55
stimuli/banane.png,lunette,mismatch,1.27,2.2
stimuli/face.png,face,match,1.82,1.39
stimuli/violon.png,face,mismatch,1.57,2.01
stimuli/lunette.png,zèbre,mismatch,1.79,2.67
stimuli/ciseau.png,ciseau,match,1.75,1.91
stimuli/lunette.png,banane,mismatch,1.53,1.89
stimuli/ciseau.png,ciseau,match,1.95,2.27
stimuli/violon.png,violon,match,1.62,2.7
stimuli/violon.png,banane,mismatch,1.2,1.33
stimuli/lunette.png,lunette,match,1.38,2.4
stimuli/violon.png,lunette,mismatch,1.86,2.92
stimuli/face.png,lunette,mismatch,1.33,2.12
stimuli/lunette.png,lunette,match,1.09,1.59
stimuli/ciseau.png,violon,mismatch,1.19,1.08
stimuli/violon.png,ciseau,mismatch,1.87,1.03
stimuli/lunette.png,lunette,match,1.09,2.47
stimuli/lunette.png,face,mismatch,1.79,1.78
stimuli/violon.png,ciseau,mismatch,1.34,2.51
stimuli/lunette.png,lunette,match,1.49,2.47
stimuli/ciseau.png,ciseau,match,1.54,2.18
stimuli/violon.png,face,mismatch,1.78,1.75
stimuli/banane.png,banane,match,1.92,2.94
stimuli/banane.png,banane,match,1.51,1.54
stimuli/face.png,lunette,mismatch,1.69,2.66
stimuli/violon.png,violon,match,1.57,2.38
stimuli/ciseau.png,face,mismatch,1.91,2.7
stimuli/violon.png,violon,match,1.09,1.39
stimuli/lunette.png,lunette,match,1.41,2.97
stimuli/zèbre.png,face,mismatch,1.13,1.76
stimuli/banane.png,banane,match,1.8,2.59
stimuli/zèbre.png,zèbre,match,1.3,2.8
stimuli/face.png,zèbre,mismatch,1.53,1.34
stimuli/violon.png,lunette,mismatch,1.02,1.38
stimuli/violon.png,violon,match,1.67,2.67
stimuli/banane.png,lunette,mismatch,1.78,1.68
stimuli/face.png,face,match,1.33,1.74
stimuli/zèbre.png,violon,mismatch,1.74,2.85
stimuli/banane.png,face,mismatch,1.58,2.95
stimuli/face.png,face,match,1.57,2.64
stimuli/lunette.png,violon,mismatch,1.06,1.03
stimuli/lunette.png,zèbre,mismatch,1.23,1.75
stimuli/zèbre.png,zèbre,match,1.92,2.31
stimuli/violon.png,violon,match,1.22,1.85
stimuli/face.png,banane,mismatch,1.24,2.12
stimuli/banane.png,zèbre,mismatch,1.69,1.21
stimuli/banane.png,banane,match,1.22,1.12
stimuli/ciseau.png,violon,mismatch,1.88,2.15
stimuli/lunette.png,banane,mismatch,1.04,1.39
stimuli/zèbre.png,zèbre,match,1.57,2.54
stimuli/violon.png,violon,match,1.84,2.64
stimuli/ciseau.png,banane,mismatch,1.9,2.49
stimuli/face.png,face,match,1.76,1.74
stimuli/lunette.png,face,mismatch,1.36,1.76
stimuli/violon.png,zèbre,mismatch,1.16,2.46
stimuli/zèbre.png,zèbre,match,1.59,1.65
stimuli/banane.png,ciseau,mismatch,1.63,2.93
stimuli/ciseau.png,lunette,mismatch,1.89,2.31
stimuli/lunette.png,lunette,match,1.62,1.8
stimuli/face.png,face,match,1.64,1.36
stimuli/violon.png,zèbre,mismatch,1.69,1.5
stimuli/lunette.png,lunette,match,1.6,1.36
stimuli/ciseau.png,banane,mismatch,1.28,2.01
stimuli/banane.png,face,mismatch,1.77,1.2
stimuli/banane.png,banane,match,1.11,2.65
stimuli/violon.png,ciseau,mismatch,1.96,2.95
stimuli/ciseau.png,face,mismatch,1.54,1.42
stimuli/lunette.png,lunette,match,1.32,1.46
stimuli/lunette.png,lunette,match,1.36,2.93
stimuli/banane.png,ciseau,mismatch,1.13,2.02
stimuli/ciseau.png,lunette,mismatch,1.63,1.16
stimuli/ciseau.png,ciseau,match,1.73,2.49
stimuli/violon.png,violon,match,1.49,1.18
stimuli/face.png,violon,mismatch,1.93,2.9
stimuli/ciseau.png,ciseau,match,1.98,1.3
stimuli/zèbre.png,zèbre,match,1.3,2.92
stimuli/zèbre.png,banane,mismatch,1.61,2.84
stimuli/banane.png,face,mismatch,1.14,1.28
stimuli/ciseau.png,ciseau,match,1.12,1.87
stimuli/zèbre.png,zèbre,match,1.57,1.88
stimuli/face.png,lunette,mismatch,1.19,1.15
stimuli/violon.png,violon,match,1.11,1.18
stimuli/face.png,ciseau,mismatch,1.38,2.57
stimuli/zèbre.png,zèbre,match,1.14,2.46
stimuli/violon.png,face,mismatch,1.95,2.79
stimuli/lunette.png,lunette,match,1.12,2.5
stimuli/ciseau.png,ciseau,match,1.67,2.69
stimuli/ciseau.png,violon,mismatch,1.64,1.59
stimuli/zèbre.png,ciseau,mismatch,1.27,1.34
stimuli/lunette.png,lunette,match,1.02,2.28
stimuli/zèbre.png,zèbre,match,1.13,1.18
stimuli/zèbre.png,lunette,mismatch,1.31,2.77
stimuli/lunette.png,face,mismatch,1.49,2.53
stimuli/ciseau.png,ciseau,match,1.6,1.8
stimuli/lunette.png,ciseau,mismatch,1.51,1.32
stimuli/ciseau.png,ciseau,match,1.09,2.25
stimuli/zèbre.png,zèbre,match,1.02,2.22
stimuli/banane.png,zèbre,mismatch,1.59,2.98
stimuli/face.png,face,match,1.66,2.24
stimuli/lunette.png,zèbre,mismatch,1.51,2.86
stimuli/face.png,violon,mismatch,1.75,1.69
stimuli/banane.png,banane,match,1.66,1.28
stimuli/face.png,violon,mismatch,1.69,1.83
stimuli/face.png,face,match,1.59,2.89
stimuli/lunette.png,ciseau,mismatch,1.94,2.24
stimuli/zèbre.png,face,mismatch,1.62,1.86
stimuli/banane.png,banane,match,1.8,2.27
stimuli/face.png,zèbre,mismatch,1.11,2.26
stimuli/banane.png,banane,match,1.75,2.21
stimuli/lunette.png,lunette,match,1.27,1.47
stimuli/face.png,violon,mismatch,1.55,2.65
