image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/violon.png,face,mismatch,1.28,2.35
stimuli/ciseau.png,violon,mismatch,1.43,2.93
stimuli/zèbre.png,zèbre,match,1.74,2.99
stimuli/ciseau.png,ciseau,match,1.14,2.03
stimuli/violon.png,lunette,mismatch,1.83,1.13
stimuli/violon.png,lunette,mismatch,1.25,1.45
stimuli/ciseau.png,ciseau,match,1.03,1.57
stimuli/violon.png,ciseau,mismatch,1.96,2.29
stimuli/banane.png,banane,match,1.45,1.43
stimuli/banane.png,violon,mismatch,1.81,2.78
stimuli/zèbre.png,zèbre,match,1.91,1.4
stimuli/zèbre.png,zèbre,match,1.24,1.44
stimuli/ciseau.png,banane,mismatch,1.54,2.39
stimuli/ciseau.png,ciseau,match,1.66,1.2
stimuli/violon.png,lunette,mismatch,1.58,2.38
stimuli/zèbre.png,banane,mismatch,1.74,1.23
stimuli/ciseau.png,ciseau,match,1.58,1.45
stimuli/ciseau.png,ciseau,match,1.71,2.88
stimuli/lunette.png,ciseau,mismatch,1.91,2.64
stimuli/ciseau.png,ciseau,match,1.42,2.59
stimuli/violon.png,banane,mismatch,1.21,2.89
stimuli/ciseau.png,face,mismatch,1.23,2.5
stimuli/ciseau.png,ciseau,match,1.98,2.59
stimuli/face.png,violon,mismatch,1.37,1.11
stimuli/ciseau.png,ciseau,match,1.64,1.61
stimuli/face.png,face,match,1.4,1.57
stimuli/ciseau.png,violon,mismatch,1.14,2.94
stimuli/zèbre.png,face,mismatch,1.52,1.55
stimuli/ciseau.png,ciseau,match,1.52,1.58
stimuli/zèbre.png,ciseau,mismatch,1.74,2.93
stimuli/zèbre.png,zèbre,match,1.31,1.53
stimuli/lunette.png,lunette,match,1.37,2.06
stimuli/lunette.png,ciseau,mismatch,1.81,2.43
stimuli/violon.png,face,mismatch,1.28,2.63
stimuli/lunette.png,lunette,match,1.49,2.02
stimuli/violon.png,violon,match,1.54,1.96
stimuli/ciseau.png,banane,mismatch,1.61,1.3
stimuli/ciseau.png,ciseau,match,1.35,1.31
stimuli/zèbre.png,lunette,mismatch,1.78,1.05
stimuli/lunette.png,lunette,match,1.72,2.95
stimuli/ciseau.png,ciseau,match,1.68,2.99
stimuli/ciseau.png,banane,mismatch,1.95,1.9
stimuli/banane.png,face,mismatch,1.85,2.62
stimuli/banane.png,banane,match,1.24,2.83
stimuli/lunette.png,lunette,match,1.66,2.14
stimuli/violon.png,lunette,mismatch,1.56,2.31
stimuli/banane.png,banane,match,1.38,1.83
stimuli/face.png,violon,mismatch,1.76,1.97
stimuli/face.png,ciseau,mismatch,1.57,2.52
stimuli/violon.png,violon,match,1.48,2.21
stimuli/ciseau.png,banane,mismatch,1.39,2.76
stimuli/zèbre.png,zèbre,match,1.58,2.05
stimuli/violon.png,zèbre,mismatch,1.95,2.03
stimuli/banane.png,ciseau,mismatch,1.36,1.7
stimuli/face.png,face,match,1.61,1.91
stimuli/zèbre.png,zèbre,match,1.15,1.64
stimuli/face.png,ciseau,mismatch,1.25,2.75
stimuli/face.png,face,match,1.88,1.99
stimuli/violon.png,violon,match,1.86,1.41
stimuli/violon.png,zèbre,mismatch,1.93,1.42
stimuli/zèbre.png,ciseau,mismatch,1.14,1.01
stimuli/violon.png,violon,match,1.57,2.93
stimuli/zèbre.png,ciseau,mismatch,1.56,1.34
stimuli/face.png,face,match,1.07,2.11
stimuli/lunette.png,lunette,match,1.64,1.0
stimuli/face.png,zèbre,mismatch,1.7,1.22
stimuli/ciseau.png,ciseau,match,1.62,2.36
stimuli/face.png,lunette,mismatch,1.53,2.23
stimuli/zèbre.png,violon,mismatch,1.16,1.58
stimuli/zèbre.png,zèbre,match,1.11,2.8
stimuli/face.png,zèbre,mismatch,1.04,2.14
stimuli/face.png,ciseau,mismatch,1.39,2.78
stimuli/violon.png,violon,match,1.58,1.35
stimuli/banane.png,zèbre,mismatch,1.68,1.76
stimuli/zèbre.png,zèbre,match,1.59,2.39
stimuli/violon.png,ciseau,mismatch,1.57,1.78
stimuli/banane.png,banane,match,1.43,2.31
stimuli/banane.png,lunette,mismatch,1.43,2.8
stimuli/face.png,lunette,mismatch,1.08,1.24
stimuli/zèbre.png,zèbre,match,1.21,2.01
stimuli/zèbre.png,zèbre,match,1.13,1.83
stimuli/ciseau.png,banane,mismatch,1.33,1.19
stimuli/banane.png,violon,mismatch,1.85,2.85
stimuli/zèbre.png,zèbre,match,1.76,2.62
stimuli/banane.png,zèbre,mismatch,1.35,1.83
stimuli/banane.png,banane,match,1.46,2.01
stimuli/face.png,face,match,1.13,1.07
stimuli/zèbre.png,violon,mismatch,1.79,1.8
stimuli/violon.png,violon,match,1.59,1.02
stimuli/zèbre.png,ciseau,mismatch,1.11,1.73
stimuli/violon.png,violon,match,1.24,2.8
stimuli/zèbre.png,zèbre,match,1.99,2.61
stimuli/lunette.png,face,mismatch,1.01,1.3
stimuli/ciseau.png,ciseau,match,1.38,2.47
